"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_Conv2d_83_forward_output","NN_Conv2d_83_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.52%","0.07877","0.01102, 0.05811"
"NN_BatchNorm2d_84_forward_input.0","NN_BatchNorm2d_84_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.52%","0.07877","0.01102, 0.05811"
"NN_BatchNorm2d_84_forward_output","NN_BatchNorm2d_84_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.52%","0.07877","0.01102, 0.05811"
"NN_BatchNorm2d_85_forward_input.0","NN_BatchNorm2d_85_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.52%","0.07877","0.01102, 0.05811"
"NN_BatchNorm2d_85_forward_output","NN_BatchNorm2d_85_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.52%","0.07877","0.01102, 0.05811"
"Functional_relu_41_forward_input.0","Functional_relu_41_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.52%","0.07877","0.01102, 0.05811"
"Functional_relu_41_forward_output","Functional_relu_41_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.89%","0.36073","0.00765, 0.03634"
"NN_Conv2d_84_forward_input.0","NN_Conv2d_84_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.89%","0.36073","0.00765, 0.03634"
"NN_Conv2d_84_forward_output","NN_Conv2d_84_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.38%","0.09148","0.00446, 0.02050"
"NN_Conv2d_85_forward_input.0","NN_Conv2d_85_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.89%","0.36073","0.00765, 0.03634"
"NN_Conv2d_85_forward_output","NN_Conv2d_85_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.38%","0.09148","0.00446, 0.02050"
"Functional_concat_19_forward_input.0.0","Torch_cat_19_forward_input.0.0","(10, 288, 14, 14)","(10, 288, 14, 14)","False","0.35%","0.04754","0.02683, 0.14673"
"Functional_concat_19_forward_input.0.1","Torch_cat_19_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.38%","0.09148","0.00446, 0.02050"
"","Torch_cat_19_forward_output","","(10, 320, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_19_forward_output","","(10, 320, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_86_forward_input.0","NN_BatchNorm2d_86_forward_input.0","(10, 320, 14, 14)","(10, 320, 14, 14)","False","0.45%","0.04767","0.02459, 0.14673"
"NN_BatchNorm2d_86_forward_output","NN_BatchNorm2d_86_forward_output","(10, 320, 14, 14)","(10, 320, 14, 14)","False","0.45%","0.04767","0.02459, 0.14673"
"NN_BatchNorm2d_87_forward_input.0","NN_BatchNorm2d_87_forward_input.0","(10, 320, 14, 14)","(10, 320, 14, 14)","False","0.45%","0.04767","0.02459, 0.14673"
"NN_BatchNorm2d_87_forward_output","NN_BatchNorm2d_87_forward_output","(10, 320, 14, 14)","(10, 320, 14, 14)","False","0.45%","0.04767","0.02459, 0.14673"
"Functional_relu_42_forward_input.0","Functional_relu_42_forward_input.0","(10, 320, 14, 14)","(10, 320, 14, 14)","False","0.45%","0.04767","0.02459, 0.14673"
"Functional_relu_42_forward_output","Functional_relu_42_forward_output","(10, 320, 14, 14)","(10, 320, 14, 14)","False","25.95%","0.32243","0.01628, 0.10097"
"NN_Conv2d_86_forward_input.0","NN_Conv2d_86_forward_input.0","(10, 320, 14, 14)","(10, 320, 14, 14)","False","25.95%","0.32243","0.01628, 0.10097"
"NN_Conv2d_86_forward_output","NN_Conv2d_86_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.09803","0.00927, 0.04874"
"NN_Conv2d_87_forward_input.0","NN_Conv2d_87_forward_input.0","(10, 320, 14, 14)","(10, 320, 14, 14)","False","25.95%","0.32243","0.01628, 0.10097"
"NN_Conv2d_87_forward_output","NN_Conv2d_87_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.09803","0.00927, 0.04874"
"NN_BatchNorm2d_88_forward_input.0","NN_BatchNorm2d_88_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.09803","0.00927, 0.04874"
"NN_BatchNorm2d_88_forward_output","NN_BatchNorm2d_88_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.09803","0.00927, 0.04874"
"NN_BatchNorm2d_89_forward_input.0","NN_BatchNorm2d_89_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.09803","0.00927, 0.04874"
"NN_BatchNorm2d_89_forward_output","NN_BatchNorm2d_89_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.09803","0.00927, 0.04874"
"Functional_relu_43_forward_input.0","Functional_relu_43_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.79%","0.09803","0.00927, 0.04874"
"Functional_relu_43_forward_output","Functional_relu_43_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","27.45%","0.42696","0.00636, 0.03790"
"NN_Conv2d_88_forward_input.0","NN_Conv2d_88_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","27.45%","0.42696","0.00636, 0.03790"
"NN_Conv2d_88_forward_output","NN_Conv2d_88_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.42%","0.06133","0.00393, 0.01694"
"NN_Conv2d_89_forward_input.0","NN_Conv2d_89_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","27.45%","0.42696","0.00636, 0.03790"
"NN_Conv2d_89_forward_output","NN_Conv2d_89_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.42%","0.06133","0.00393, 0.01694"
"Functional_concat_20_forward_input.0.0","Torch_cat_20_forward_input.0.0","(10, 320, 14, 14)","(10, 320, 14, 14)","False","0.45%","0.04767","0.02459, 0.14673"
"Functional_concat_20_forward_input.0.1","Torch_cat_20_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.42%","0.06133","0.00393, 0.01694"
"","Torch_cat_20_forward_output","","(10, 352, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_20_forward_output","","(10, 352, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_90_forward_input.0","NN_BatchNorm2d_90_forward_input.0","(10, 352, 14, 14)","(10, 352, 14, 14)","False","0.54%","0.04770","0.02272, 0.14673"
"NN_BatchNorm2d_90_forward_output","NN_BatchNorm2d_90_forward_output","(10, 352, 14, 14)","(10, 352, 14, 14)","False","0.54%","0.04770","0.02272, 0.14673"
"NN_BatchNorm2d_91_forward_input.0","NN_BatchNorm2d_91_forward_input.0","(10, 352, 14, 14)","(10, 352, 14, 14)","False","0.54%","0.04770","0.02272, 0.14673"
"NN_BatchNorm2d_91_forward_output","NN_BatchNorm2d_91_forward_output","(10, 352, 14, 14)","(10, 352, 14, 14)","False","0.54%","0.04770","0.02272, 0.14673"
"Functional_relu_44_forward_input.0","Functional_relu_44_forward_input.0","(10, 352, 14, 14)","(10, 352, 14, 14)","False","0.54%","0.04770","0.02272, 0.14673"
"Functional_relu_44_forward_output","Functional_relu_44_forward_output","(10, 352, 14, 14)","(10, 352, 14, 14)","False","25.99%","0.32237","0.01503, 0.10097"
"NN_Conv2d_90_forward_input.0","NN_Conv2d_90_forward_input.0","(10, 352, 14, 14)","(10, 352, 14, 14)","False","25.99%","0.32237","0.01503, 0.10097"
"NN_Conv2d_90_forward_output","NN_Conv2d_90_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.56%","0.10803","0.00964, 0.04461"
"NN_Conv2d_91_forward_input.0","NN_Conv2d_91_forward_input.0","(10, 352, 14, 14)","(10, 352, 14, 14)","False","25.99%","0.32237","0.01503, 0.10097"
"NN_Conv2d_91_forward_output","NN_Conv2d_91_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.56%","0.10803","0.00964, 0.04461"
"NN_BatchNorm2d_92_forward_input.0","NN_BatchNorm2d_92_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.56%","0.10803","0.00964, 0.04461"
"NN_BatchNorm2d_92_forward_output","NN_BatchNorm2d_92_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.56%","0.10803","0.00964, 0.04461"
"NN_BatchNorm2d_93_forward_input.0","NN_BatchNorm2d_93_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.56%","0.10803","0.00964, 0.04461"
"NN_BatchNorm2d_93_forward_output","NN_BatchNorm2d_93_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.56%","0.10803","0.00964, 0.04461"
"Functional_relu_45_forward_input.0","Functional_relu_45_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.56%","0.10803","0.00964, 0.04461"
"Functional_relu_45_forward_output","Functional_relu_45_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","25.06%","0.40521","0.00656, 0.02883"
"NN_Conv2d_92_forward_input.0","NN_Conv2d_92_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","25.06%","0.40521","0.00656, 0.02883"
"NN_Conv2d_92_forward_output","NN_Conv2d_92_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.32%","-0.06597","0.00420, 0.01561"
"NN_Conv2d_93_forward_input.0","NN_Conv2d_93_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","25.06%","0.40521","0.00656, 0.02883"
"NN_Conv2d_93_forward_output","NN_Conv2d_93_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.32%","-0.06597","0.00420, 0.01561"
"Functional_concat_21_forward_input.0.0","Torch_cat_21_forward_input.0.0","(10, 352, 14, 14)","(10, 352, 14, 14)","False","0.54%","0.04770","0.02272, 0.14673"
"Functional_concat_21_forward_input.0.1","Torch_cat_21_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.32%","-0.06597","0.00420, 0.01561"
"","Torch_cat_21_forward_output","","(10, 384, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_21_forward_output","","(10, 384, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_94_forward_input.0","NN_BatchNorm2d_94_forward_input.0","(10, 384, 14, 14)","(10, 384, 14, 14)","False","0.60%","0.04747","0.02117, 0.14673"
"NN_BatchNorm2d_94_forward_output","NN_BatchNorm2d_94_forward_output","(10, 384, 14, 14)","(10, 384, 14, 14)","False","0.60%","0.04747","0.02117, 0.14673"
"NN_BatchNorm2d_95_forward_input.0","NN_BatchNorm2d_95_forward_input.0","(10, 384, 14, 14)","(10, 384, 14, 14)","False","0.60%","0.04747","0.02117, 0.14673"
"NN_BatchNorm2d_95_forward_output","NN_BatchNorm2d_95_forward_output","(10, 384, 14, 14)","(10, 384, 14, 14)","False","0.60%","0.04747","0.02117, 0.14673"
"Functional_relu_46_forward_input.0","Functional_relu_46_forward_input.0","(10, 384, 14, 14)","(10, 384, 14, 14)","False","0.60%","0.04747","0.02117, 0.14673"
"Functional_relu_46_forward_output","Functional_relu_46_forward_output","(10, 384, 14, 14)","(10, 384, 14, 14)","False","26.22%","0.32215","0.01403, 0.10097"
"NN_Conv2d_94_forward_input.0","NN_Conv2d_94_forward_input.0","(10, 384, 14, 14)","(10, 384, 14, 14)","False","26.22%","0.32215","0.01403, 0.10097"
"NN_Conv2d_94_forward_output","NN_Conv2d_94_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","-0.05829","0.01041, 0.05715"
"NN_Conv2d_95_forward_input.0","NN_Conv2d_95_forward_input.0","(10, 384, 14, 14)","(10, 384, 14, 14)","False","26.22%","0.32215","0.01403, 0.10097"
"NN_Conv2d_95_forward_output","NN_Conv2d_95_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","-0.05829","0.01041, 0.05715"
"NN_BatchNorm2d_96_forward_input.0","NN_BatchNorm2d_96_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","-0.05829","0.01041, 0.05715"
"NN_BatchNorm2d_96_forward_output","NN_BatchNorm2d_96_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","-0.05829","0.01041, 0.05715"
"NN_BatchNorm2d_97_forward_input.0","NN_BatchNorm2d_97_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","-0.05829","0.01041, 0.05715"
"NN_BatchNorm2d_97_forward_output","NN_BatchNorm2d_97_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","-0.05829","0.01041, 0.05715"
"Functional_relu_47_forward_input.0","Functional_relu_47_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","-0.05829","0.01041, 0.05715"
"Functional_relu_47_forward_output","Functional_relu_47_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.17%","0.34674","0.00698, 0.03858"
"NN_Conv2d_96_forward_input.0","NN_Conv2d_96_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.17%","0.34674","0.00698, 0.03858"
"NN_Conv2d_96_forward_output","NN_Conv2d_96_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.91%","-0.17337","0.00517, 0.01817"
"NN_Conv2d_97_forward_input.0","NN_Conv2d_97_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","21.17%","0.34674","0.00698, 0.03858"
"NN_Conv2d_97_forward_output","NN_Conv2d_97_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.91%","-0.17337","0.00517, 0.01817"
"Functional_concat_22_forward_input.0.0","Torch_cat_22_forward_input.0.0","(10, 384, 14, 14)","(10, 384, 14, 14)","False","0.60%","0.04747","0.02117, 0.14673"
"Functional_concat_22_forward_input.0.1","Torch_cat_22_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","0.91%","-0.17337","0.00517, 0.01817"
"","Torch_cat_22_forward_output","","(10, 416, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_22_forward_output","","(10, 416, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_98_forward_input.0","NN_BatchNorm2d_98_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.63%","0.04687","0.01994, 0.14673"
"NN_BatchNorm2d_98_forward_output","NN_BatchNorm2d_98_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.63%","0.04687","0.01994, 0.14673"
"NN_BatchNorm2d_99_forward_input.0","NN_BatchNorm2d_99_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.63%","0.04687","0.01994, 0.14673"
"NN_BatchNorm2d_99_forward_output","NN_BatchNorm2d_99_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.63%","0.04687","0.01994, 0.14673"
"Functional_relu_48_forward_input.0","Functional_relu_48_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.63%","0.04687","0.01994, 0.14673"
"Functional_relu_48_forward_output","Functional_relu_48_forward_output","(10, 416, 14, 14)","(10, 416, 14, 14)","False","25.92%","0.32165","0.01316, 0.10097"
"NN_Conv2d_98_forward_input.0","NN_Conv2d_98_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","25.92%","0.32165","0.01316, 0.10097"
"NN_Conv2d_98_forward_output","NN_Conv2d_98_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","0.00603","0.00934, 0.04728"
"NN_Conv2d_99_forward_input.0","NN_Conv2d_99_forward_input.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","25.92%","0.32165","0.01316, 0.10097"
"NN_Conv2d_99_forward_output","NN_Conv2d_99_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","0.00603","0.00934, 0.04728"
"NN_BatchNorm2d_100_forward_input.0","NN_BatchNorm2d_100_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","0.00603","0.00934, 0.04728"
"NN_BatchNorm2d_100_forward_output","NN_BatchNorm2d_100_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","0.00603","0.00934, 0.04728"
"NN_BatchNorm2d_101_forward_input.0","NN_BatchNorm2d_101_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","0.00603","0.00934, 0.04728"
"NN_BatchNorm2d_101_forward_output","NN_BatchNorm2d_101_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","0.00603","0.00934, 0.04728"
"Functional_relu_49_forward_input.0","Functional_relu_49_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.59%","0.00603","0.00934, 0.04728"
"Functional_relu_49_forward_output","Functional_relu_49_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","29.26%","0.29655","0.00624, 0.03761"
"NN_Conv2d_100_forward_input.0","NN_Conv2d_100_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","29.26%","0.29655","0.00624, 0.03761"
"NN_Conv2d_100_forward_output","NN_Conv2d_100_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.08%","0.11441","0.00321, 0.01490"
"NN_Conv2d_101_forward_input.0","NN_Conv2d_101_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","29.26%","0.29655","0.00624, 0.03761"
"NN_Conv2d_101_forward_output","NN_Conv2d_101_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.08%","0.11441","0.00321, 0.01490"
"Functional_concat_23_forward_input.0.0","Torch_cat_23_forward_input.0.0","(10, 416, 14, 14)","(10, 416, 14, 14)","False","0.63%","0.04687","0.01994, 0.14673"
"Functional_concat_23_forward_input.0.1","Torch_cat_23_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","2.08%","0.11441","0.00321, 0.01490"
"","Torch_cat_23_forward_output","","(10, 448, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_23_forward_output","","(10, 448, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_102_forward_input.0","NN_BatchNorm2d_102_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.73%","0.04699","0.01875, 0.14673"
"NN_BatchNorm2d_102_forward_output","NN_BatchNorm2d_102_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.73%","0.04699","0.01875, 0.14673"
"NN_BatchNorm2d_103_forward_input.0","NN_BatchNorm2d_103_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.73%","0.04699","0.01875, 0.14673"
"NN_BatchNorm2d_103_forward_output","NN_BatchNorm2d_103_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.73%","0.04699","0.01875, 0.14673"
"Functional_relu_50_forward_input.0","Functional_relu_50_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.73%","0.04699","0.01875, 0.14673"
"Functional_relu_50_forward_output","Functional_relu_50_forward_output","(10, 448, 14, 14)","(10, 448, 14, 14)","False","25.97%","0.32176","0.01237, 0.10097"
"NN_Conv2d_102_forward_input.0","NN_Conv2d_102_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","25.97%","0.32176","0.01237, 0.10097"
"NN_Conv2d_102_forward_output","NN_Conv2d_102_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.68%","0.00998","0.00954, 0.04287"
"NN_Conv2d_103_forward_input.0","NN_Conv2d_103_forward_input.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","25.97%","0.32176","0.01237, 0.10097"
"NN_Conv2d_103_forward_output","NN_Conv2d_103_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.68%","0.00998","0.00954, 0.04287"
"NN_BatchNorm2d_104_forward_input.0","NN_BatchNorm2d_104_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.68%","0.00998","0.00954, 0.04287"
"NN_BatchNorm2d_104_forward_output","NN_BatchNorm2d_104_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.68%","0.00998","0.00954, 0.04287"
"NN_BatchNorm2d_105_forward_input.0","NN_BatchNorm2d_105_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.68%","0.00998","0.00954, 0.04287"
"NN_BatchNorm2d_105_forward_output","NN_BatchNorm2d_105_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.68%","0.00998","0.00954, 0.04287"
"Functional_relu_51_forward_input.0","Functional_relu_51_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.68%","0.00998","0.00954, 0.04287"
"Functional_relu_51_forward_output","Functional_relu_51_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","29.79%","0.34269","0.00619, 0.02602"
"NN_Conv2d_104_forward_input.0","NN_Conv2d_104_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","29.79%","0.34269","0.00619, 0.02602"
"NN_Conv2d_104_forward_output","NN_Conv2d_104_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.55%","-0.02431","0.00362, 0.01328"
"NN_Conv2d_105_forward_input.0","NN_Conv2d_105_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","29.79%","0.34269","0.00619, 0.02602"
"NN_Conv2d_105_forward_output","NN_Conv2d_105_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.55%","-0.02431","0.00362, 0.01328"
"Functional_concat_24_forward_input.0.0","Torch_cat_24_forward_input.0.0","(10, 448, 14, 14)","(10, 448, 14, 14)","False","0.73%","0.04699","0.01875, 0.14673"
"Functional_concat_24_forward_input.0.1","Torch_cat_24_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.55%","-0.02431","0.00362, 0.01328"
"","Torch_cat_24_forward_output","","(10, 480, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_24_forward_output","","(10, 480, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_106_forward_input.0","NN_BatchNorm2d_106_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.78%","0.04687","0.01774, 0.14673"
"NN_BatchNorm2d_106_forward_output","NN_BatchNorm2d_106_forward_output","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.78%","0.04687","0.01774, 0.14673"
"NN_BatchNorm2d_107_forward_input.0","NN_BatchNorm2d_107_forward_input.0","(10, 480, 14, 14)","(10, 480, 14, 14)","False","0.78%","0.04687","0.01774, 0.14673"
