"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_Conv2d_214_forward_input.0","NN_Conv2d_214_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.51%","0.30337","0.02861, 0.14293"
"NN_Conv2d_214_forward_output","NN_Conv2d_214_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.38%","0.16234","0.01594, 0.06357"
"NN_Conv2d_215_forward_input.0","NN_Conv2d_215_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.51%","0.30337","0.02861, 0.14293"
"NN_Conv2d_215_forward_output","NN_Conv2d_215_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.38%","0.16234","0.01594, 0.06357"
"NN_Conv2d_216_forward_input.0","NN_Conv2d_216_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.51%","0.30337","0.02861, 0.14293"
"NN_Conv2d_216_forward_output","NN_Conv2d_216_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.38%","0.16234","0.01594, 0.06357"
"NN_Conv2d_217_forward_input.0","NN_Conv2d_217_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.51%","0.30337","0.02861, 0.14293"
"NN_Conv2d_217_forward_output","NN_Conv2d_217_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.38%","0.16234","0.01594, 0.06357"
"NN_Conv2d_218_forward_input.0","NN_Conv2d_218_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.51%","0.30337","0.02861, 0.14293"
"NN_Conv2d_218_forward_output","NN_Conv2d_218_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.38%","0.16234","0.01594, 0.06357"
"NN_Conv2d_219_forward_input.0","NN_Conv2d_219_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","27.51%","0.30337","0.02861, 0.14293"
"NN_Conv2d_219_forward_output","NN_Conv2d_219_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.38%","0.16234","0.01594, 0.06357"
"Functional_concat_9_forward_input.0.0","Torch_cat_9_forward_input.0.0","(10, 224, 28, 28)","(10, 224, 28, 28)","False","0.16%","-0.07171","0.09797, 0.71132"
"Functional_concat_9_forward_input.0.1","Torch_cat_9_forward_input.0.1","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.38%","0.16234","0.01594, 0.06357"
"","Torch_cat_9_forward_output","","(10, 256, 28, 28)","False","0.00%","nan","nan, nan"
"Functional_concat_9_forward_output","","(10, 256, 28, 28)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_220_forward_input.0","NN_BatchNorm2d_220_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08772, 0.71132"
"NN_BatchNorm2d_220_forward_output","NN_BatchNorm2d_220_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08771, 0.71132"
"NN_BatchNorm2d_221_forward_input.0","NN_BatchNorm2d_221_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08772, 0.71132"
"NN_BatchNorm2d_221_forward_output","NN_BatchNorm2d_221_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08771, 0.71132"
"NN_BatchNorm2d_222_forward_input.0","NN_BatchNorm2d_222_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08772, 0.71132"
"NN_BatchNorm2d_222_forward_output","NN_BatchNorm2d_222_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08771, 0.71132"
"NN_BatchNorm2d_223_forward_input.0","NN_BatchNorm2d_223_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08772, 0.71132"
"NN_BatchNorm2d_223_forward_output","NN_BatchNorm2d_223_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08771, 0.71132"
"NN_BatchNorm2d_224_forward_input.0","NN_BatchNorm2d_224_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08772, 0.71132"
"NN_BatchNorm2d_224_forward_output","NN_BatchNorm2d_224_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08771, 0.71132"
"NN_BatchNorm2d_225_forward_input.0","NN_BatchNorm2d_225_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08772, 0.71132"
"NN_BatchNorm2d_225_forward_output","NN_BatchNorm2d_225_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08771, 0.71132"
"NN_BatchNorm2d_226_forward_input.0","NN_BatchNorm2d_226_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08772, 0.71132"
"NN_BatchNorm2d_226_forward_output","NN_BatchNorm2d_226_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08771, 0.71132"
"NN_BatchNorm2d_227_forward_input.0","NN_BatchNorm2d_227_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08772, 0.71132"
"NN_BatchNorm2d_227_forward_output","NN_BatchNorm2d_227_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08771, 0.71132"
"NN_BatchNorm2d_228_forward_input.0","NN_BatchNorm2d_228_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08772, 0.71132"
"NN_BatchNorm2d_228_forward_output","NN_BatchNorm2d_228_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08771, 0.71132"
"NN_BatchNorm2d_229_forward_input.0","NN_BatchNorm2d_229_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08772, 0.71132"
"NN_BatchNorm2d_229_forward_output","NN_BatchNorm2d_229_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08771, 0.71132"
"Functional_relu_21_forward_input.0","Functional_relu_21_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08771, 0.71132"
"Functional_relu_21_forward_output","Functional_relu_21_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.88%","0.21189","0.06015, 0.51359"
"NN_Conv2d_220_forward_input.0","NN_Conv2d_220_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.88%","0.21189","0.06015, 0.51359"
"NN_Conv2d_220_forward_output","NN_Conv2d_220_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_Conv2d_221_forward_input.0","NN_Conv2d_221_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.88%","0.21189","0.06015, 0.51359"
"NN_Conv2d_221_forward_output","NN_Conv2d_221_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_Conv2d_222_forward_input.0","NN_Conv2d_222_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.88%","0.21189","0.06015, 0.51359"
"NN_Conv2d_222_forward_output","NN_Conv2d_222_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_Conv2d_223_forward_input.0","NN_Conv2d_223_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.88%","0.21189","0.06015, 0.51359"
"NN_Conv2d_223_forward_output","NN_Conv2d_223_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_Conv2d_224_forward_input.0","NN_Conv2d_224_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.88%","0.21189","0.06015, 0.51359"
"NN_Conv2d_224_forward_output","NN_Conv2d_224_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_Conv2d_225_forward_input.0","NN_Conv2d_225_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.88%","0.21189","0.06015, 0.51359"
"NN_Conv2d_225_forward_output","NN_Conv2d_225_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_Conv2d_226_forward_input.0","NN_Conv2d_226_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.88%","0.21189","0.06015, 0.51359"
"NN_Conv2d_226_forward_output","NN_Conv2d_226_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_Conv2d_227_forward_input.0","NN_Conv2d_227_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.88%","0.21189","0.06015, 0.51359"
"NN_Conv2d_227_forward_output","NN_Conv2d_227_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_Conv2d_228_forward_input.0","NN_Conv2d_228_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.88%","0.21189","0.06015, 0.51359"
"NN_Conv2d_228_forward_output","NN_Conv2d_228_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_Conv2d_229_forward_input.0","NN_Conv2d_229_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","23.88%","0.21189","0.06015, 0.51359"
"NN_Conv2d_229_forward_output","NN_Conv2d_229_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_230_forward_input.0","NN_BatchNorm2d_230_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_230_forward_output","NN_BatchNorm2d_230_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_231_forward_input.0","NN_BatchNorm2d_231_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_231_forward_output","NN_BatchNorm2d_231_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_232_forward_input.0","NN_BatchNorm2d_232_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_232_forward_output","NN_BatchNorm2d_232_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_233_forward_input.0","NN_BatchNorm2d_233_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_233_forward_output","NN_BatchNorm2d_233_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_234_forward_input.0","NN_BatchNorm2d_234_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_234_forward_output","NN_BatchNorm2d_234_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_235_forward_input.0","NN_BatchNorm2d_235_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_235_forward_output","NN_BatchNorm2d_235_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_236_forward_input.0","NN_BatchNorm2d_236_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_236_forward_output","NN_BatchNorm2d_236_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_237_forward_input.0","NN_BatchNorm2d_237_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_237_forward_output","NN_BatchNorm2d_237_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_238_forward_input.0","NN_BatchNorm2d_238_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_238_forward_output","NN_BatchNorm2d_238_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_239_forward_input.0","NN_BatchNorm2d_239_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"NN_BatchNorm2d_239_forward_output","NN_BatchNorm2d_239_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"Functional_relu_22_forward_input.0","Functional_relu_22_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.17%","0.01508","0.03986, 0.27974"
"Functional_relu_22_forward_output","Functional_relu_22_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.31%","0.29196","0.02788, 0.17097"
"NN_Conv2d_230_forward_input.0","NN_Conv2d_230_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.31%","0.29196","0.02788, 0.17097"
"NN_Conv2d_230_forward_output","NN_Conv2d_230_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.29%","-0.15027","0.01830, 0.07212"
"NN_Conv2d_231_forward_input.0","NN_Conv2d_231_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.31%","0.29196","0.02788, 0.17097"
"NN_Conv2d_231_forward_output","NN_Conv2d_231_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.29%","-0.15027","0.01830, 0.07212"
"NN_Conv2d_232_forward_input.0","NN_Conv2d_232_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.31%","0.29196","0.02788, 0.17097"
"NN_Conv2d_232_forward_output","NN_Conv2d_232_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.29%","-0.15027","0.01830, 0.07212"
"NN_Conv2d_233_forward_input.0","NN_Conv2d_233_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.31%","0.29196","0.02788, 0.17097"
"NN_Conv2d_233_forward_output","NN_Conv2d_233_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.29%","-0.15027","0.01830, 0.07212"
"NN_Conv2d_234_forward_input.0","NN_Conv2d_234_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.31%","0.29196","0.02788, 0.17097"
"NN_Conv2d_234_forward_output","NN_Conv2d_234_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.29%","-0.15027","0.01830, 0.07212"
"NN_Conv2d_235_forward_input.0","NN_Conv2d_235_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.31%","0.29196","0.02788, 0.17097"
"NN_Conv2d_235_forward_output","NN_Conv2d_235_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.29%","-0.15027","0.01830, 0.07212"
"NN_Conv2d_236_forward_input.0","NN_Conv2d_236_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.31%","0.29196","0.02788, 0.17097"
"NN_Conv2d_236_forward_output","NN_Conv2d_236_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.29%","-0.15027","0.01830, 0.07212"
"NN_Conv2d_237_forward_input.0","NN_Conv2d_237_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.31%","0.29196","0.02788, 0.17097"
"NN_Conv2d_237_forward_output","NN_Conv2d_237_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.29%","-0.15027","0.01830, 0.07212"
"NN_Conv2d_238_forward_input.0","NN_Conv2d_238_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.31%","0.29196","0.02788, 0.17097"
"NN_Conv2d_238_forward_output","NN_Conv2d_238_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.29%","-0.15027","0.01830, 0.07212"
"NN_Conv2d_239_forward_input.0","NN_Conv2d_239_forward_input.0","(10, 128, 28, 28)","(10, 128, 28, 28)","False","26.31%","0.29196","0.02788, 0.17097"
"NN_Conv2d_239_forward_output","NN_Conv2d_239_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.29%","-0.15027","0.01830, 0.07212"
"Functional_concat_10_forward_input.0.0","Torch_cat_10_forward_input.0.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.19%","-0.07092","0.08772, 0.71132"
"Functional_concat_10_forward_input.0.1","Torch_cat_10_forward_input.0.1","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.29%","-0.15027","0.01830, 0.07212"
"","Torch_cat_10_forward_output","","(10, 288, 28, 28)","False","0.00%","nan","nan, nan"
"Functional_concat_10_forward_output","","(10, 288, 28, 28)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_240_forward_input.0","NN_BatchNorm2d_240_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_240_forward_output","NN_BatchNorm2d_240_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_241_forward_input.0","NN_BatchNorm2d_241_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_241_forward_output","NN_BatchNorm2d_241_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_242_forward_input.0","NN_BatchNorm2d_242_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_242_forward_output","NN_BatchNorm2d_242_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_243_forward_input.0","NN_BatchNorm2d_243_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_243_forward_output","NN_BatchNorm2d_243_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_244_forward_input.0","NN_BatchNorm2d_244_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_244_forward_output","NN_BatchNorm2d_244_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_245_forward_input.0","NN_BatchNorm2d_245_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_245_forward_output","NN_BatchNorm2d_245_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_246_forward_input.0","NN_BatchNorm2d_246_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_246_forward_output","NN_BatchNorm2d_246_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_247_forward_input.0","NN_BatchNorm2d_247_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_247_forward_output","NN_BatchNorm2d_247_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_248_forward_input.0","NN_BatchNorm2d_248_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_248_forward_output","NN_BatchNorm2d_248_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_249_forward_input.0","NN_BatchNorm2d_249_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"NN_BatchNorm2d_249_forward_output","NN_BatchNorm2d_249_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"Functional_relu_23_forward_input.0","Functional_relu_23_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","0.20%","-0.07116","0.08000, 0.71132"
"Functional_relu_23_forward_output","Functional_relu_23_forward_output","(10, 288, 28, 28)","(10, 288, 28, 28)","False","23.87%","0.21179","0.05480, 0.51359"
"NN_Conv2d_240_forward_input.0","NN_Conv2d_240_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","23.87%","0.21179","0.05480, 0.51359"
"NN_Conv2d_240_forward_output","NN_Conv2d_240_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.20%","0.14705","0.03471, 0.18502"
"NN_Conv2d_241_forward_input.0","NN_Conv2d_241_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","23.87%","0.21179","0.05480, 0.51359"
"NN_Conv2d_241_forward_output","NN_Conv2d_241_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.20%","0.14705","0.03471, 0.18502"
"NN_Conv2d_242_forward_input.0","NN_Conv2d_242_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","23.87%","0.21179","0.05480, 0.51359"
"NN_Conv2d_242_forward_output","NN_Conv2d_242_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.20%","0.14705","0.03471, 0.18502"
"NN_Conv2d_243_forward_input.0","NN_Conv2d_243_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","23.87%","0.21179","0.05480, 0.51359"
"NN_Conv2d_243_forward_output","NN_Conv2d_243_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.20%","0.14705","0.03471, 0.18502"
"NN_Conv2d_244_forward_input.0","NN_Conv2d_244_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","23.87%","0.21179","0.05480, 0.51359"
"NN_Conv2d_244_forward_output","NN_Conv2d_244_forward_output","(10, 128, 28, 28)","(10, 128, 28, 28)","False","0.20%","0.14705","0.03471, 0.18502"
"NN_Conv2d_245_forward_input.0","NN_Conv2d_245_forward_input.0","(10, 288, 28, 28)","(10, 288, 28, 28)","False","23.87%","0.21179","0.05480, 0.51359"
