"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_Conv2d_341_forward_output","NN_Conv2d_341_forward_output","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.63%","0.05088","0.01080, 0.03934"
"Functional_concat_17_forward_input.0.0","Torch_cat_17_forward_input.0.0","(10, 480, 28, 28)","(10, 480, 28, 28)","False","0.40%","-0.06156","0.04630, 0.56808"
"Functional_concat_17_forward_input.0.1","Torch_cat_17_forward_input.0.1","(10, 32, 28, 28)","(10, 32, 28, 28)","False","0.63%","0.05088","0.01080, 0.03934"
"","Torch_cat_17_forward_output","","(10, 512, 28, 28)","False","0.00%","nan","nan, nan"
"Functional_concat_17_forward_output","","(10, 512, 28, 28)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_342_forward_input.0","NN_BatchNorm2d_342_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_342_forward_output","NN_BatchNorm2d_342_forward_output","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_343_forward_input.0","NN_BatchNorm2d_343_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_343_forward_output","NN_BatchNorm2d_343_forward_output","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_344_forward_input.0","NN_BatchNorm2d_344_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_344_forward_output","NN_BatchNorm2d_344_forward_output","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_345_forward_input.0","NN_BatchNorm2d_345_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_345_forward_output","NN_BatchNorm2d_345_forward_output","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_346_forward_input.0","NN_BatchNorm2d_346_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_346_forward_output","NN_BatchNorm2d_346_forward_output","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_347_forward_input.0","NN_BatchNorm2d_347_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_347_forward_output","NN_BatchNorm2d_347_forward_output","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_348_forward_input.0","NN_BatchNorm2d_348_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_348_forward_output","NN_BatchNorm2d_348_forward_output","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_349_forward_input.0","NN_BatchNorm2d_349_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_349_forward_output","NN_BatchNorm2d_349_forward_output","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_350_forward_input.0","NN_BatchNorm2d_350_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"NN_BatchNorm2d_350_forward_output","NN_BatchNorm2d_350_forward_output","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"Functional_relu_37_forward_input.0","Functional_relu_37_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","0.41%","-0.06137","0.04408, 0.56808"
"Functional_relu_37_forward_output","Functional_relu_37_forward_output","(10, 512, 28, 28)","(10, 512, 28, 28)","False","24.69%","0.21362","0.03010, 0.36787"
"NN_Conv2d_342_forward_input.0","NN_Conv2d_342_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","24.69%","0.21362","0.03010, 0.36787"
"NN_Conv2d_342_forward_output","NN_Conv2d_342_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_Conv2d_343_forward_input.0","NN_Conv2d_343_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","24.69%","0.21362","0.03010, 0.36787"
"NN_Conv2d_343_forward_output","NN_Conv2d_343_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_Conv2d_344_forward_input.0","NN_Conv2d_344_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","24.69%","0.21362","0.03010, 0.36787"
"NN_Conv2d_344_forward_output","NN_Conv2d_344_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_Conv2d_345_forward_input.0","NN_Conv2d_345_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","24.69%","0.21362","0.03010, 0.36787"
"NN_Conv2d_345_forward_output","NN_Conv2d_345_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_Conv2d_346_forward_input.0","NN_Conv2d_346_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","24.69%","0.21362","0.03010, 0.36787"
"NN_Conv2d_346_forward_output","NN_Conv2d_346_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_Conv2d_347_forward_input.0","NN_Conv2d_347_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","24.69%","0.21362","0.03010, 0.36787"
"NN_Conv2d_347_forward_output","NN_Conv2d_347_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_Conv2d_348_forward_input.0","NN_Conv2d_348_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","24.69%","0.21362","0.03010, 0.36787"
"NN_Conv2d_348_forward_output","NN_Conv2d_348_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_Conv2d_349_forward_input.0","NN_Conv2d_349_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","24.69%","0.21362","0.03010, 0.36787"
"NN_Conv2d_349_forward_output","NN_Conv2d_349_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_Conv2d_350_forward_input.0","NN_Conv2d_350_forward_input.0","(10, 512, 28, 28)","(10, 512, 28, 28)","False","24.69%","0.21362","0.03010, 0.36787"
"NN_Conv2d_350_forward_output","NN_Conv2d_350_forward_output","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_AvgPool2d_9_forward_input.0","NN_AvgPool2d_9_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_AvgPool2d_9_forward_output","NN_AvgPool2d_9_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_AvgPool2d_10_forward_input.0","NN_AvgPool2d_10_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_AvgPool2d_10_forward_output","NN_AvgPool2d_10_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_AvgPool2d_11_forward_input.0","NN_AvgPool2d_11_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_AvgPool2d_11_forward_output","NN_AvgPool2d_11_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_AvgPool2d_12_forward_input.0","NN_AvgPool2d_12_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_AvgPool2d_12_forward_output","NN_AvgPool2d_12_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_AvgPool2d_13_forward_input.0","NN_AvgPool2d_13_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_AvgPool2d_13_forward_output","NN_AvgPool2d_13_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_AvgPool2d_14_forward_input.0","NN_AvgPool2d_14_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_AvgPool2d_14_forward_output","NN_AvgPool2d_14_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_AvgPool2d_15_forward_input.0","NN_AvgPool2d_15_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_AvgPool2d_15_forward_output","NN_AvgPool2d_15_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_AvgPool2d_16_forward_input.0","NN_AvgPool2d_16_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_AvgPool2d_16_forward_output","NN_AvgPool2d_16_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_AvgPool2d_17_forward_input.0","NN_AvgPool2d_17_forward_input.0","(10, 256, 28, 28)","(10, 256, 28, 28)","False","0.22%","0.05289","0.02521, 0.11642"
"NN_AvgPool2d_17_forward_output","NN_AvgPool2d_17_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_BatchNorm2d_351_forward_input.0","NN_BatchNorm2d_351_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_BatchNorm2d_351_forward_output","NN_BatchNorm2d_351_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10792"
"NN_BatchNorm2d_352_forward_input.0","NN_BatchNorm2d_352_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_BatchNorm2d_352_forward_output","NN_BatchNorm2d_352_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10792"
"NN_BatchNorm2d_353_forward_input.0","NN_BatchNorm2d_353_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_BatchNorm2d_353_forward_output","NN_BatchNorm2d_353_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10792"
"NN_BatchNorm2d_354_forward_input.0","NN_BatchNorm2d_354_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_BatchNorm2d_354_forward_output","NN_BatchNorm2d_354_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10792"
"NN_BatchNorm2d_355_forward_input.0","NN_BatchNorm2d_355_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_BatchNorm2d_355_forward_output","NN_BatchNorm2d_355_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10792"
"NN_BatchNorm2d_356_forward_input.0","NN_BatchNorm2d_356_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_BatchNorm2d_356_forward_output","NN_BatchNorm2d_356_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10792"
"NN_BatchNorm2d_357_forward_input.0","NN_BatchNorm2d_357_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_BatchNorm2d_357_forward_output","NN_BatchNorm2d_357_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10792"
"NN_BatchNorm2d_358_forward_input.0","NN_BatchNorm2d_358_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_BatchNorm2d_358_forward_output","NN_BatchNorm2d_358_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10792"
"NN_BatchNorm2d_359_forward_input.0","NN_BatchNorm2d_359_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10793"
"NN_BatchNorm2d_359_forward_output","NN_BatchNorm2d_359_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10792"
"Functional_relu_38_forward_input.0","Functional_relu_38_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","0.18%","0.05364","0.02502, 0.10792"
"Functional_relu_38_forward_output","Functional_relu_38_forward_output","(10, 256, 14, 14)","(10, 256, 14, 14)","False","26.86%","0.32204","0.01667, 0.08226"
"NN_Conv2d_351_forward_input.0","NN_Conv2d_351_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","26.86%","0.32204","0.01667, 0.08226"
"NN_Conv2d_351_forward_output","NN_Conv2d_351_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_Conv2d_352_forward_input.0","NN_Conv2d_352_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","26.86%","0.32204","0.01667, 0.08226"
"NN_Conv2d_352_forward_output","NN_Conv2d_352_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_Conv2d_353_forward_input.0","NN_Conv2d_353_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","26.86%","0.32204","0.01667, 0.08226"
"NN_Conv2d_353_forward_output","NN_Conv2d_353_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_Conv2d_354_forward_input.0","NN_Conv2d_354_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","26.86%","0.32204","0.01667, 0.08226"
"NN_Conv2d_354_forward_output","NN_Conv2d_354_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_Conv2d_355_forward_input.0","NN_Conv2d_355_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","26.86%","0.32204","0.01667, 0.08226"
"NN_Conv2d_355_forward_output","NN_Conv2d_355_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_Conv2d_356_forward_input.0","NN_Conv2d_356_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","26.86%","0.32204","0.01667, 0.08226"
"NN_Conv2d_356_forward_output","NN_Conv2d_356_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_Conv2d_357_forward_input.0","NN_Conv2d_357_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","26.86%","0.32204","0.01667, 0.08226"
"NN_Conv2d_357_forward_output","NN_Conv2d_357_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_Conv2d_358_forward_input.0","NN_Conv2d_358_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","26.86%","0.32204","0.01667, 0.08226"
"NN_Conv2d_358_forward_output","NN_Conv2d_358_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_Conv2d_359_forward_input.0","NN_Conv2d_359_forward_input.0","(10, 256, 14, 14)","(10, 256, 14, 14)","False","26.86%","0.32204","0.01667, 0.08226"
"NN_Conv2d_359_forward_output","NN_Conv2d_359_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_360_forward_input.0","NN_BatchNorm2d_360_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_360_forward_output","NN_BatchNorm2d_360_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_361_forward_input.0","NN_BatchNorm2d_361_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_361_forward_output","NN_BatchNorm2d_361_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_362_forward_input.0","NN_BatchNorm2d_362_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_362_forward_output","NN_BatchNorm2d_362_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_363_forward_input.0","NN_BatchNorm2d_363_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_363_forward_output","NN_BatchNorm2d_363_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_364_forward_input.0","NN_BatchNorm2d_364_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_364_forward_output","NN_BatchNorm2d_364_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_365_forward_input.0","NN_BatchNorm2d_365_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_365_forward_output","NN_BatchNorm2d_365_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_366_forward_input.0","NN_BatchNorm2d_366_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_366_forward_output","NN_BatchNorm2d_366_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_367_forward_input.0","NN_BatchNorm2d_367_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_367_forward_output","NN_BatchNorm2d_367_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_368_forward_input.0","NN_BatchNorm2d_368_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"NN_BatchNorm2d_368_forward_output","NN_BatchNorm2d_368_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"Functional_relu_39_forward_input.0","Functional_relu_39_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","0.50%","-0.08844","0.01098, 0.04034"
"Functional_relu_39_forward_output","Functional_relu_39_forward_output","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.40%","0.28005","0.00715, 0.02550"
"NN_Conv2d_360_forward_input.0","NN_Conv2d_360_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.40%","0.28005","0.00715, 0.02550"
"NN_Conv2d_360_forward_output","NN_Conv2d_360_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.62%","0.04408","0.00407, 0.01482"
"NN_Conv2d_361_forward_input.0","NN_Conv2d_361_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.40%","0.28005","0.00715, 0.02550"
"NN_Conv2d_361_forward_output","NN_Conv2d_361_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.62%","0.04408","0.00407, 0.01482"
"NN_Conv2d_362_forward_input.0","NN_Conv2d_362_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.40%","0.28005","0.00715, 0.02550"
"NN_Conv2d_362_forward_output","NN_Conv2d_362_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.62%","0.04408","0.00407, 0.01482"
"NN_Conv2d_363_forward_input.0","NN_Conv2d_363_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.40%","0.28005","0.00715, 0.02550"
"NN_Conv2d_363_forward_output","NN_Conv2d_363_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.62%","0.04408","0.00407, 0.01482"
"NN_Conv2d_364_forward_input.0","NN_Conv2d_364_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.40%","0.28005","0.00715, 0.02550"
"NN_Conv2d_364_forward_output","NN_Conv2d_364_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.62%","0.04408","0.00407, 0.01482"
"NN_Conv2d_365_forward_input.0","NN_Conv2d_365_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.40%","0.28005","0.00715, 0.02550"
"NN_Conv2d_365_forward_output","NN_Conv2d_365_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.62%","0.04408","0.00407, 0.01482"
"NN_Conv2d_366_forward_input.0","NN_Conv2d_366_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.40%","0.28005","0.00715, 0.02550"
"NN_Conv2d_366_forward_output","NN_Conv2d_366_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.62%","0.04408","0.00407, 0.01482"
"NN_Conv2d_367_forward_input.0","NN_Conv2d_367_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.40%","0.28005","0.00715, 0.02550"
"NN_Conv2d_367_forward_output","NN_Conv2d_367_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","1.62%","0.04408","0.00407, 0.01482"
"NN_Conv2d_368_forward_input.0","NN_Conv2d_368_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","26.40%","0.28005","0.00715, 0.02550"
